OnlineCustomerSurrogateKey,OnlineCustomerID,CustomerID,Title,FirstName,LastName,EmailPromotion,AddressLine1,City,PersonModifiedDate,AddressModifiedDate
18359,19498,19251,,Brett,Sai,1,Hunzinger Allee 555,Bonn,2008-02-07 00:00:00,2008-02-07 00:00:00
18360,19523,19079,,Brett,Lopez,0,4, rue Léo Delibes,Pantin,2008-02-10 00:00:00,2008-01-22 10:09:29.423000000
18361,19547,27684,,Emma,Coleman,1,4567 Shannon Lane,Edmonds,2008-03-06 00:00:00,2008-03-06 00:00:00
18362,19548,24854,,Emma,Jenkins,0,Zollhof 4822,Hof,2008-01-07 00:00:00,2008-01-07 00:00:00
18363,19549,21744,,Emma,Perry,2,2685 Keith Court,Colma,2008-04-01 00:00:00,2008-04-01 00:00:00
18364,19555,15012,,Emma,Hughes,1,8412 Jorge,Lynnwood,2008-06-22 00:00:00,2008-06-22 00:00:00
18365,19557,15543,,Emma,Flores,2,6235 Bayview Cr,Oak Bay,2007-10-17 00:00:00,2007-10-17 00:00:00
18366,19571,15468,,Emma,Foster,0,3718 Loma Linda,Shawnee,2007-08-26 00:00:00,2007-08-26 00:00:00
18367,19574,18569,,Emma,Bryant,0,7909 Yorba Linda,Salem,2007-08-10 00:00:00,2007-08-10 00:00:00
18368,19581,14952,,Holly,Srini,1,Haberstr 19,Frankfurt am Main,2006-05-27 00:00:00,2006-05-27 00:00:00
18369,20121,11664,,Alyssa,Morgan,1,6751 Yosemite Ct.,Burlingame,2006-04-29 00:00:00,2006-04-29 00:00:00
18370,20155,29308,,Phillip,Vance,0,7378 Fairfield Avenue,Hobart,2007-11-08 00:00:00,2007-11-08 00:00:00
18371,20168,21539,,Phillip,Raman,0,151, rue de la Centenaire,Versailles,2008-03-30 00:00:00,2008-01-22 10:09:29.423000000
18372,20170,28471,,Phillip,Sullivan,2,11, rue de l'Espace De Schengen,Roncq,2006-03-24 00:00:00,2008-01-22 10:09:29.423000000
18373,20180,13335,,Alyssa,Barnes,0,4498 Dennis Circle,Lakewood,2008-06-02 00:00:00,2008-06-02 00:00:00
18374,20193,15476,,Alyssa,Powell,0,8597 Sandra,Long Beach,2007-08-04 00:00:00,2007-08-04 00:00:00
18375,20196,11394,,George,McDonald,0,9186 West Boyd Rd.,Milton Keynes,2006-01-04 00:00:00,2006-01-04 00:00:00
18376,20220,19059,,George,Rodriguez,0,526 Oak Street,London,2008-07-17 00:00:00,2008-07-17 00:00:00
18377,20229,11009,,Shannon,Carlson,1,3839 Northgate Road,Hervey Bay,2005-07-30 00:00:00,2005-07-30 00:00:00
18378,20230,22513,,Kenneth,Anand,2,3905bis, boulevard Saint Germain,Colombes,2007-10-26 00:00:00,2008-01-22 10:09:29.423000000
18379,20243,26790,,Chloe,Cook,0,7350 Pinon,Santa Cruz,2008-04-23 00:00:00,2008-04-23 00:00:00
18380,20246,27126,,Derek,Sharma,0,11, rue de l'Espace De Schengen,Saint Ouen,2007-08-30 00:00:00,2008-01-22 10:09:29.423000000
18381,20253,12605,,Carol,Cooper,1,Alderweg 6246,Saarlouis,2007-11-13 00:00:00,2007-11-13 00:00:00
18382,20263,13198,,Cindy,Gray,0,8983 Haynes Court,Metchosin,2007-08-27 00:00:00,2007-08-27 00:00:00
18383,20277,23137,,Chloe,Sanders,1,2320 Wee Donegal,Royal Oak,2006-02-11 00:00:00,2006-02-11 00:00:00
18384,20286,17920,,Bradley,Yuan,0,7352 Mt. Wilson Pl.,North Ryde,2005-10-06 00:00:00,2005-10-06 00:00:00
18385,20295,23233,,Bradley,Sharma,1,Am Gallberg 987,München,2008-06-28 00:00:00,2008-06-28 00:00:00
18386,20322,18143,,Chad,Shen,1,7755, rue Ste-Honoré,Paris,2006-04-07 00:00:00,2008-01-22 10:09:29.423000000
18387,20354,17744,,Chad,Nath,0,389 Alamo Way,Peterborough,2007-01-29 00:00:00,2007-01-29 00:00:00
18388,20364,16902,,Shawn,She,0,330 Camino Verde,Burnaby,2007-11-24 00:00:00,2007-11-24 00:00:00
18389,20370,24975,,Julia,James,0,6957 Olivewood Ct.,Shawnee,2008-04-20 00:00:00,2008-04-20 00:00:00
18390,20379,27553,,Julia,Sanders,0,9520 Milburn Dr.,San Carlos,2007-06-02 00:00:00,2007-06-02 00:00:00
18391,20386,13654,,Shawn,Andersen,0,233 Waterview Terr.,Bellingham,2008-01-09 00:00:00,2008-01-09 00:00:00
18392,20389,17054,,Shawn,Raje,2,1259 Ygnacio Valley Road,Newcastle,2007-11-29 00:00:00,2007-11-29 00:00:00
18393,20394,13845,,Shawn,Nara,0,5497 Brandywine Way,Kirkby,2005-09-25 00:00:00,2005-09-25 00:00:00
18394,20395,11348,,Shawn,Rai,0,Westheimer Straße 7606,Paderborn,2007-10-02 00:00:00,2007-10-02 00:00:00
18395,20413,15704,,Peter,Luo,1,Alderweg 370,München,2008-02-20 00:00:00,2008-02-20 00:00:00
18396,20414,20875,,Julia,Washington,0,1927 Chablis Court,Watford,2006-12-22 00:00:00,2006-12-22 00:00:00
18397,20422,13686,,Peter,Jai,1,Hunzinger Allee 153,Dresden,2005-10-09 00:00:00,2005-10-09 00:00:00
18398,20436,24728,,Julia,Diaz,2,1460 Jasper Court,San Francisco,2008-02-25 00:00:00,2008-02-25 00:00:00
18399,20438,11806,,Jennifer,Stewart,1,1500 Grant Street,Burlingame,2007-08-25 00:00:00,2007-08-25 00:00:00
18400,20439,14929,,Peter,Anand,1,7516 Laguna Street,Woolston,2006-01-18 00:00:00,2006-01-18 00:00:00
18401,20452,24885,,Corey,Xie,0,6277 Greenview Court,Melton,2008-07-14 00:00:00,2008-07-14 00:00:00
18402,20454,18448,,Jennifer,Bailey,2,893 Thornwood Drive,Long Beach,2008-04-15 00:00:00,2008-04-15 00:00:00
18403,20456,15545,,Jennifer,Rivera,1,7515 Royal Oak Rd.,Chula Vista,2008-01-17 00:00:00,2008-01-17 00:00:00
18404,20470,15731,,Corey,Chavez,0,8287 Altura Dr.,Wollongong,2007-09-27 00:00:00,2007-09-27 00:00:00
18405,20472,24708,,Corey,Chander,0,1931, boulevard Beau Marchais,Chatou,2008-05-20 00:00:00,2008-01-22 10:09:29.423000000
18406,20479,15965,,Jennifer,Watson,0,4911 Dubhe Court,San Gabriel,2007-06-19 00:00:00,2007-06-19 00:00:00
18407,20495,26274,,Jennifer,Wood,0,5339 Cashew Street,Tacoma,2007-11-25 00:00:00,2007-11-25 00:00:00
18408,20503,21054,,Keith,Jai,0,3, cours Mirabeau,Villeneuve-d'Ascq,2008-06-15 00:00:00,2008-01-22 10:09:29.423000000
18409,19969,13624,,Nicole,Long,0,1355 Sequoia Drive,Sunbury,2007-08-26 00:00:00,2007-08-26 00:00:00
18410,19970,13614,,Julie,Becker,1,2826 C Del Rio Ln.,North Ryde,2007-10-28 00:00:00,2007-10-28 00:00:00
18411,19971,19729,,Nicole,Patterson,0,9431 Sun View Terrace,Port Hammond,2007-12-17 00:00:00,2007-12-17 00:00:00
18412,19976,25515,,Tara,Deng,0,22bis, boulevard Saint Germain,Cergy,2008-05-12 00:00:00,2008-01-22 10:09:29.423000000
18413,19996,22447,,Tara,Shan,1,Waldstr 12,Kiel,2008-05-11 00:00:00,2008-05-11 00:00:00
18414,20003,24465,,Tara,Andersen,0,6697 Ridge Park Drive,Melbourne,2007-06-01 00:00:00,2007-06-01 00:00:00
18415,20010,13333,,Tara,Chander,0,9665 Pamploma Ct.,Concord,2008-03-27 00:00:00,2008-03-27 00:00:00
18416,20013,24405,,Tara,Rai,0,3788 Concord Place,Burlingame,2007-07-26 00:00:00,2007-07-26 00:00:00
18417,20026,15921,,Donald,Patel,1,34, rue Surcouf,Chatou,2007-03-06 00:00:00,2008-01-22 10:09:29.423000000
18418,20028,24277,,Donald,Kovár,2,4925 Mariposa Ct.,Goulburn,2007-08-27 00:00:00,2007-08-27 00:00:00
18419,20029,18886,,Donald,McDonald,1,2309 Mt. Olivet Ct.,Ballard,2008-03-29 00:00:00,2008-03-29 00:00:00
18420,20038,15413,,Donald,Prasad,1,873 Wellington Avenue,Cliffside,2007-08-04 00:00:00,2007-08-04 00:00:00
18421,20051,24683,,Shannon,Alonso,0,9600 Sweeney Road,Burlingame,2008-01-07 00:00:00,2008-01-07 00:00:00
18422,20062,13824,,Destiny,Wood,1,Altendorfer Straße 421,Werne,2008-04-22 00:00:00,2008-04-22 00:00:00
18423,20063,20593,,Joel,Jordan,1,21, avenue de la Gare,Les Ulis,2008-02-29 00:00:00,2008-01-22 10:09:29.423000000
18424,20070,27766,,Joel,Vance,1,Erlenweg 5194,Dresden,2007-07-07 00:00:00,2007-07-07 00:00:00
18425,20071,12122,,Destiny,Coleman,0,8713 Live Oak Avenue,Vancouver,2007-09-06 00:00:00,2007-09-06 00:00:00
18426,20076,28993,,Destiny,Perry,0,3414 Jason Court,Milwaukie,2005-12-19 00:00:00,2005-12-19 00:00:00
18427,20080,22099,,Joel,Schmidt,2,9558 Orchard View Ave.,Colma,2007-11-14 00:00:00,2007-11-14 00:00:00
18428,20086,20873,,Joel,Subram,0,Werftstr 54,Hannover,2007-11-06 00:00:00,2007-11-06 00:00:00
18429,20088,13498,,Joel,Mehta,0,75, rue de Cambrai,Dunkerque,2008-02-20 00:00:00,2008-01-22 10:09:29.423000000
18430,20096,22471,,Joel,Martinez,0,244, rue Descartes,Lieusaint,2008-01-24 00:00:00,2008-01-22 10:09:29.423000000
18431,20111,28072,,Alyssa,Morris,1,4187 Banbury Loop,Metchosin,2008-05-01 00:00:00,2008-05-01 00:00:00
18432,20128,19901,,Ronald,Sara,2,Königstr 486,Sulzbach Taunus,2006-06-15 00:00:00,2006-06-15 00:00:00
18433,20145,28757,,Ronald,Rodriguez,1,5711bis, rue des Peupliers,Paris,2006-12-18 00:00:00,2008-01-22 10:09:29.423000000
18434,20146,20671,,Ronald,Sanchez,2,182 Perry Way,Berkeley,2007-10-21 00:00:00,2007-10-21 00:00:00
18435,20160,27162,,Phillip,Madan,2,4667 Chilpancingo Pk,Reading,2008-05-14 00:00:00,2008-05-14 00:00:00
18436,20195,14763,,George,Arun,2,8844 Garcia,Beaverton,2008-02-20 00:00:00,2008-02-20 00:00:00
18437,20204,23504,,George,Rana,0,8149 Olivera Road,Ballard,2007-11-29 00:00:00,2007-11-29 00:00:00
18438,20210,20974,,George,Subram,1,6, route de Marseille,Paris,2008-01-03 00:00:00,2008-01-22 10:09:29.423000000
18439,20222,13908,,Alyssa,Diaz,2,6922 Estudello,Cliffside,2007-11-08 00:00:00,2007-11-08 00:00:00
18440,20235,12820,,Derek,Tang,0,421, rue Léo Delibes,Orleans,2006-05-16 00:00:00,2008-01-22 10:09:29.423000000
18441,20237,20824,,Derek,Xu,0,1111 Bayview Cr,High Wycombe,2006-09-13 00:00:00,2006-09-13 00:00:00
18442,20260,24425,,Chloe,Ward,1,7176 Chatworth,Bremerton,2007-07-08 00:00:00,2007-07-08 00:00:00
18443,20261,21504,,Chloe,Torres,0,6963 Grand View Avenue,Bremerton,2008-04-18 00:00:00,2008-04-18 00:00:00
18444,20272,19591,,Derek,Raji,0,2730 Dewing Lane,Warrnambool,2007-10-26 00:00:00,2007-10-26 00:00:00
18445,20279,28059,,Bradley,Shen,0,2755 Fairfield Ave,Bellflower,2008-01-24 00:00:00,2008-01-24 00:00:00
18446,20296,12204,,Bradley,Jai,1,9847 Galloway Dr.,Beaverton,2007-08-01 00:00:00,2007-08-01 00:00:00
18447,20297,26375,,Shannon,Ortega,1,1896 Adelaide Street,Bendigo,2006-10-06 00:00:00,2006-10-06 00:00:00
18448,20310,23278,,Chloe,Flores,2,7620 Del Vista,Coronado,2007-12-16 00:00:00,2007-12-16 00:00:00
18449,19409,14541,,Douglas,Kapoor,0,Hellweg 4754,Neunkirchen,2006-03-11 00:00:00,2006-03-11 00:00:00
18450,19410,17927,,Douglas,Patel,0,3788 Canyon Creek Drive,Wollongong,2005-10-20 00:00:00,2005-10-20 00:00:00
18451,19416,20833,,Douglas,Sai,0,Kalkweg 4425,Frankfurt am Main,2006-12-14 00:00:00,2006-12-14 00:00:00
18452,19417,16125,,Victoria,Watson,0,6780 Ware Ct.,Port Hammond,2008-06-05 00:00:00,2008-06-05 00:00:00
18453,19418,16479,,Victoria,Brooks,1,6313 Collins Drive,Shawnee,2007-11-27 00:00:00,2007-11-27 00:00:00
18454,19419,12273,,Nelson,Carlson,0,Welt Platz 876,Ingolstadt,2008-02-02 00:00:00,2008-02-02 00:00:00
18455,19426,27170,,Douglas,Sara,0,811bis, rue des Peupliers,Suresnes,2008-04-13 00:00:00,2008-01-22 10:09:29.423000000
18456,19452,14056,,Nelson,Sanz,0,7219 Canyon Way,Bendigo,2007-11-10 00:00:00,2007-11-10 00:00:00
18457,19458,13251,,Raymond,Malhotra,1,1208 Dos Encinas,Esher-Molesey,2007-05-05 00:00:00,2007-05-05 00:00:00
18458,19468,26433,,Nelson,Rubio,0,5985 Boyd Road,Silverwater,2006-11-11 00:00:00,2006-11-11 00:00:00
18459,19491,21936,,Emma,Reed,0,1191 Boxwood Dr.,Burbank,2008-03-04 00:00:00,2008-03-04 00:00:00
18460,19516,18416,,Emma,Peterson,0,2431 Santa Lucia Dr.,Portland,2008-06-06 00:00:00,2008-06-06 00:00:00
18461,19534,19880,,Emma,Bennett,1,2217 Pueblo Dr.,Oakland,2007-10-01 00:00:00,2007-10-01 00:00:00
18462,19545,25174,,Monica,Smith,0,4214 Willbrook Court,Billings,2007-11-25 00:00:00,2007-11-25 00:00:00
18463,19568,13780,,Monica,Perez,0,6, impasse Notre-Dame,Colombes,2008-05-27 00:00:00,2008-01-22 10:09:29.423000000
18464,19578,27154,,Holly,Arun,2,Wallstr 24,Ingolstadt,2008-04-22 00:00:00,2008-04-22 00:00:00
18465,19584,19743,,Holly,Rana,2,2080 Sycamore Drive,Bellingham,2007-10-12 00:00:00,2007-10-12 00:00:00
18466,19587,25477,,Holly,Raman,1,920 Broadway,Billericay,2007-12-23 00:00:00,2007-12-23 00:00:00
18467,19603,14468,,Grace,Rivera,2,6922 Hamlet,Tacoma,2007-08-15 00:00:00,2007-08-15 00:00:00
18468,19611,25756,,Cassandra,Malhotra,0,Waldstr 193,Berlin,2008-01-22 00:00:00,2008-01-22 00:00:00
18469,19618,22329,,Grace,Peterson,1,1755 Winton Drive,Lake Oswego,2007-08-28 00:00:00,2007-08-28 00:00:00
18470,19626,15318,,Grace,Watson,2,3925 Boyd,Corvallis,2008-06-03 00:00:00,2008-06-03 00:00:00
18471,19634,20135,,Grace,Price,1,Werftstr 55434,Ingolstadt,2008-01-02 00:00:00,2008-01-02 00:00:00
18472,19643,23766,,Cassandra,Martinez,1,Königstr 426,Solingen,2008-02-01 00:00:00,2008-02-01 00:00:00
18473,19675,11651,,Patricia,Garcia,1,2500 Ward Court,Cliffside,2007-09-05 00:00:00,2007-09-05 00:00:00
18474,19684,25022,,Patricia,Perez,0,6948 Midway Ct,Sydney,2007-02-15 00:00:00,2007-02-15 00:00:00
18475,19686,22650,,Kristina,Suri,0,Kapellstr 4961,Eilenburg,2007-12-09 00:00:00,2007-12-09 00:00:00
18476,19694,26957,,Kristina,Sai,1,Räuscherweg 391,Berlin,2008-06-13 00:00:00,2008-06-13 00:00:00
18477,19695,12644,,Rachel,Reed,2,8335 Elm Rd.,Esher-Molesey,2007-03-05 00:00:00,2007-03-05 00:00:00
18478,19709,25446,,Kristina,Garcia,0,6054 Laguna Circle,Cheltenham,2008-05-26 00:00:00,2008-05-26 00:00:00
18479,19717,28998,,Kristina,Rodriguez,0,491 Heights Avenue,Concord,2007-08-24 00:00:00,2007-08-24 00:00:00
18480,19719,12643,,Kristina,Perez,0,Marienplatz 46,Stuttgart,2007-08-12 00:00:00,2007-08-12 00:00:00
18481,19726,26921,,Cynthia,Weber,0,7682 Solano Dr.,Hawthorne,2007-04-07 00:00:00,2007-04-07 00:00:00
18482,19735,14080,,Cynthia,Srini,0,274 Diane Ct,Beaverton,2006-09-19 00:00:00,2006-09-19 00:00:00
18483,19736,14808,,Cynthia,Prasad,0,7496 Deerfield Dr.,London,2007-12-11 00:00:00,2007-12-11 00:00:00
18484,19744,17162,,Rachel,Blue,0,1061 Delta Fair Blvd.,Milwaukie,2007-11-02 00:00:00,2007-11-02 00:00:00
18485,19750,28846,,Cynthia,Lopez,0,2775 Heather Leaf Ln.,Chula Vista,2005-12-31 00:00:00,2005-12-31 00:00:00
18486,19751,23507,,Rachel,Henderson,1,8924 Lindley Ct.,San Gabriel,2008-05-03 00:00:00,2008-05-03 00:00:00
18487,19759,14339,,Brandy,Suri,1,2082 S. Bascom Ave.,Bellflower,2007-08-16 00:00:00,2007-08-16 00:00:00
18488,19777,15337,,Rachel,Gonzales,0,9819 Sunsine Drive,Chula Vista,2006-10-02 00:00:00,2006-10-02 00:00:00
18489,20173,19945,,Phillip,Garcia,2,48, rue des Berges,Orly,2007-06-02 00:00:00,2008-01-22 10:09:29.423000000
18490,20174,26365,,Phillip,Fernandez,0,81, place de Fontenoy,Orleans,2007-09-01 00:00:00,2008-01-22 10:09:29.423000000
18491,20182,16248,,Alyssa,Ross,0,1121 Boynton Avenue,Issaquah,2007-11-03 00:00:00,2007-11-03 00:00:00
18492,20183,27336,,George,Suri,1,Knaackstr 246,Werne,2007-10-14 00:00:00,2007-10-14 00:00:00
18493,20192,23549,,George,Sai,2,4668 East Avenue,Beverly Hills,2007-11-30 00:00:00,2007-11-30 00:00:00
18494,20199,15767,,George,Prasad,0,2409 Harbor View Dr.,Seaford,2007-06-24 00:00:00,2007-06-24 00:00:00
18495,20216,17282,,Alyssa,Alexander,0,4654 Blackridge Drive,Cranbourne,2008-03-12 00:00:00,2008-03-12 00:00:00
18496,20224,14496,,Cindy,Stewart,0,6709 Prestwick Ave,Langford,2007-12-06 00:00:00,2007-12-06 00:00:00
18497,20225,15010,,Cory,Suri,1,9342 Temple Drive,Berkeley,2008-06-25 00:00:00,2008-06-25 00:00:00
18498,20240,12633,,Shannon,Suarez,0,4137 E St.,Bracknell,2008-01-16 00:00:00,2008-01-16 00:00:00
18499,20248,19655,,Cindy,Murphy,0,5508 Trembath Court,West Covina,2007-11-18 00:00:00,2007-11-18 00:00:00
18500,20258,21819,,Chloe,Howard,1,2, rue Pierre-Demoulin,Tremblay-en-France,2007-09-10 00:00:00,2008-01-22 10:09:29.423000000
18501,20267,23065,,Derek,Nath,0,1300 Zartop Street,Bellingham,2007-12-26 00:00:00,2007-12-26 00:00:00
18502,20274,16016,,Bradley,She,1,8728 Argyll Ave.,Seaford,2008-01-04 00:00:00,2008-01-04 00:00:00
18503,20290,18176,,Bradley,Kumar,0,Rehstr 4242,Leipzig,2006-12-12 00:00:00,2006-12-12 00:00:00
18504,20300,26065,,Chloe,Powell,2,1893 Argyll Ave.,Berkeley,2008-04-19 00:00:00,2008-04-19 00:00:00
18505,20324,26155,,Chad,Xie,2,8753 Jacaranda Dr.,Lane Cove,2008-03-28 00:00:00,2008-03-28 00:00:00
18506,20333,24667,,Chloe,Diaz,2,6062 Sudan Loop,Seattle,2008-07-11 00:00:00,2008-07-11 00:00:00
18507,20343,19249,,Chad,Andersen,1,Am Grossen Dern 8249,Grevenbroich,2008-03-01 00:00:00,2008-03-01 00:00:00
18508,20349,16641,,Julia,Bailey,0,5634 Blue Ridge Drive,La Jolla,2008-04-28 00:00:00,2008-04-28 00:00:00
18509,20376,28398,,Shawn,Lal,2,99, rue du Départ,Paris La Defense,2008-01-10 00:00:00,2008-01-22 10:09:29.423000000
18510,20384,28818,,Dwayne,Hernandez,1,8408 Via Del Sol,Cliffside,2006-08-15 00:00:00,2006-08-15 00:00:00
18511,20385,27286,,Shawn,Pal,2,231 C Mt. Hood Circle,Chicago,2007-05-24 00:00:00,2007-05-24 00:00:00
18512,20408,18018,,Peter,Xie,1,8280, place du Tertre,Verrieres Le Buisson,2008-03-11 00:00:00,2008-01-22 10:09:29.423000000
18513,20417,26780,,Julia,Butler,0,6332 N. Thompson Rd,Grossmont,2008-04-04 00:00:00,2008-04-04 00:00:00
18514,20425,20799,,Peter,Raje,1,Alderweg 4849,Grevenbroich,2008-07-06 00:00:00,2008-07-06 00:00:00
18515,20426,14836,,Peter,Chander,0,3557 Harvard Court,Berkshire,2007-08-30 00:00:00,2007-08-30 00:00:00
18516,20432,18550,,Julia,Griffin,0,3382 Greer Ave,Spring Valley,2008-06-08 00:00:00,2008-06-08 00:00:00
18517,20440,27203,,Jennifer,Sanchez,0,2487 Riverside Drive,Portland,2008-04-19 00:00:00,2008-04-19 00:00:00
18518,20443,21214,,Corey,She,2,1911 Almond Avenue,Matraville,2006-07-22 00:00:00,2006-07-22 00:00:00
18519,20448,19891,,Jennifer,Morgan,1,4837 Mohr Lane,Everett,2007-10-17 00:00:00,2007-10-17 00:00:00
18520,20460,15354,,Corey,Kumar,1,4186 Green Valley Road,Warrington,2006-03-06 00:00:00,2006-03-06 00:00:00
18521,20466,23169,,Corey,Andersen,0,5725 Glazier Drive,Bellingham,2008-03-25 00:00:00,2008-03-25 00:00:00
18522,20474,27034,,Corey,Nara,0,3140 Gingham Way,Bremerton,2008-03-08 00:00:00,2008-03-08 00:00:00
18523,20475,21311,,Jennifer,Ramirez,1,7556 Garcia Ranch Road,Royal Oak,2007-02-10 00:00:00,2007-02-10 00:00:00
18524,20476,29164,,Jennifer,James,0,3416 Cunha Ct,Oregon City,2007-12-11 00:00:00,2007-12-11 00:00:00
18525,20484,27682,,Jennifer,Kelly,2,2775 Delta View Ln.,Mill Valley,2008-05-28 00:00:00,2008-05-28 00:00:00
18526,20500,15728,,Keith,Sharma,0,4214 Northwood Dr.,Cranbourne,2007-09-09 00:00:00,2007-09-09 00:00:00
18527,20502,20996,,Keith,Shan,0,2345 Yorba Linda,Hervey Bay,2006-06-07 00:00:00,2006-06-07 00:00:00
18528,20507,12119,,Keith,Raje,1,9216 Sandy Way,Berkeley,2007-11-06 00:00:00,2007-11-06 00:00:00
18529,19429,12896,,Victoria,Wood,0,372 Canyon Creek Drive,Corvallis,2007-10-01 00:00:00,2007-10-01 00:00:00
18530,19437,27355,,Nelson,Suarez,2,4117 Mitchell Canyon Court,Sydney,2007-05-12 00:00:00,2007-05-12 00:00:00
18531,19438,17196,,Douglas,Fernandez,0,61, rue de Linois,Paris,2006-10-30 00:00:00,2008-01-22 10:09:29.423000000
18532,19447,17416,,Raymond,Suri,0,8245 Pinehurst Court,Berkeley,2008-05-01 00:00:00,2008-05-01 00:00:00
18533,19448,23016,,Victoria,Powell,0,2086 Rotherham Dr.,Berkeley,2008-02-06 00:00:00,2008-02-06 00:00:00
18534,19449,20928,,Raymond,Kapoor,0,Nollendorfplatz 5228,Mühlheim,2008-04-30 00:00:00,2008-04-30 00:00:00
18535,19454,19112,,Victoria,Hughes,0,8281 Rhoda Way,Novato,2008-06-29 00:00:00,2008-06-29 00:00:00
18536,19463,19316,,Raymond,Srini,0,Bundesallee 112,Bottrop,2007-06-22 00:00:00,2007-06-22 00:00:00
18537,19487,13072,,Emma,Rogers,1,6277 Greenview Court,Lebanon,2007-12-31 00:00:00,2007-12-31 00:00:00
18538,19488,22147,,Brett,Kapoor,1,1307 Horseshoe Circle,Caloundra,2008-02-25 00:00:00,2008-02-25 00:00:00
18539,19505,16989,,Emma,Richardson,0,3499 Parkway Drive,Everett,2008-05-29 00:00:00,2008-05-29 00:00:00
18540,19506,25553,,Brett,Srini,0,7035 Creekridge Lane,York,2008-05-10 00:00:00,2008-05-10 00:00:00
18541,19512,16917,,Brett,Subram,1,8237 Gibrix Dr.,Beverly Hills,2008-06-11 00:00:00,2008-06-11 00:00:00
18542,19513,21796,,Emma,Ward,0,4313 Camby Rd.,Sooke,2008-02-19 00:00:00,2008-02-19 00:00:00
18543,19515,11730,,Emma,Torres,0,6062 Mota Dr.,Redmond,2007-11-12 00:00:00,2007-11-12 00:00:00
18544,19530,14616,,Emma,Sandberg,1,1190 Hill Top Rd.,Concord,2005-11-26 00:00:00,2005-11-26 00:00:00
18545,19532,28313,,Brett,Perez,0,3444 Elkwood Dr.,Townsville,2007-11-21 00:00:00,2007-11-21 00:00:00
18546,19539,18350,,Emma,Ross,1,6957 Corte Poquito,West Covina,2008-04-22 00:00:00,2008-04-22 00:00:00
18547,19540,17986,,Monica,Malhotra,1,Charlottenstr 299,München,2007-06-19 00:00:00,2007-06-19 00:00:00
18548,19541,29055,,Monica,Sai,0,4794 Curtis Drive,Rockhampton,2007-12-02 00:00:00,2007-12-02 00:00:00
18549,19556,15814,,Monica,Subram,2,2098 Chilpancingo Pkwy.,Burlingame,2008-04-12 00:00:00,2008-04-12 00:00:00
18550,19562,22660,,Monica,Lopez,1,Postfach 11 05 00,Bottrop,2008-07-16 00:00:00,2008-07-16 00:00:00
18551,19563,14129,,Monica,Martinez,0,9018 Vallet Crest Drive,Silverwater,2007-02-02 00:00:00,2007-02-02 00:00:00
18552,19597,26876,,Holly,Lopez,0,8965 Rheem Blvd.,Milton Keynes,2007-12-14 00:00:00,2007-12-14 00:00:00
18553,19606,18923,,Cassandra,Kapoor,1,9903 Clearland Circle,Bellingham,2007-09-28 00:00:00,2007-09-28 00:00:00
18554,19614,20864,,Grace,Howard,0,8977 Woodhaven Lane,Leeds,2006-11-27 00:00:00,2006-11-27 00:00:00
18555,19639,16783,,Grace,Barnes,0,213 Valencia Place,Tacoma,2008-05-25 00:00:00,2008-05-25 00:00:00
18556,19657,20569,,Patricia,Patel,0,1192 A St.,Esher-Molesey,2006-05-06 00:00:00,2006-05-06 00:00:00
18557,19674,29179,,Patricia,Mehta,1,2524 Garden Ave.,Warrnambool,2007-10-01 00:00:00,2007-10-01 00:00:00
18558,19696,20716,,Kristina,Arun,1,Waldstr 29,Hannover,2006-11-05 00:00:00,2006-11-05 00:00:00
18559,19707,13587,,Kristina,Subram,0,Erlenweg 7949,Bonn,2008-04-30 00:00:00,2008-04-30 00:00:00
18560,19713,14571,,Rachel,Richardson,2,3462 Briarcliff Ct.,Bellflower,2008-02-22 00:00:00,2008-02-22 00:00:00
18561,19715,29340,,Rachel,Cox,1,9576 Pepperidge Place,Langley,2006-02-26 00:00:00,2006-02-26 00:00:00
18562,19730,19736,,Rachel,Kelly,0,9149 San Simeon Drive,San Francisco,2008-01-16 00:00:00,2008-01-16 00:00:00
18563,19738,24537,,Cynthia,Saunders,1,528 Walter Way,London,2007-09-02 00:00:00,2007-09-02 00:00:00
18564,19741,27786,,Cynthia,Raman,0,6766 Sea Ranch Ct.,Peterborough,2008-03-08 00:00:00,2008-03-08 00:00:00
18565,19757,24536,,Cynthia,Perez,0,Im Himmelsweg 89,Kassel,2007-12-03 00:00:00,2007-12-03 00:00:00
18566,19781,13699,,Rachel,Alexander,0,7429 La Cadena,Milwaukie,2008-04-17 00:00:00,2008-04-17 00:00:00
18567,19789,27964,,Alicia,Shan,0,388 Frayne Lane,Leeds,2007-11-05 00:00:00,2007-11-05 00:00:00
18568,19796,24967,,Jasmine,Reed,0,6228 Palm Avenue,Langford,2008-07-02 00:00:00,2008-07-02 00:00:00
18569,20614,21106,,Katie,Sharma,1,237 Ashley Way,London,2007-05-04 00:00:00,2007-05-04 00:00:00
18570,20663,17852,,Lindsey,Shan,0,Zur Lindung 78,Berlin,2007-10-10 00:00:00,2007-10-10 00:00:00
18571,20670,25391,,Morgan,Murphy,1,6681 Pestana Way,Fremont,2007-11-30 00:00:00,2007-11-30 00:00:00
18572,20680,18205,,Lindsey,Raji,0,8909 Chestnut Ave.,Port Macquarie,2005-11-08 00:00:00,2005-11-08 00:00:00
18573,20681,23742,,Morgan,Cox,0,6814 Gatewood Court,La Jolla,2008-04-09 00:00:00,2008-04-09 00:00:00
